Date,Open,High,Low,Close,Adj Close,Volume
2011-12-23,22250.000000,22400.000000,22100.000000,22200.000000,20597.257813,274694
2011-12-26,22450.000000,22500.000000,21950.000000,22050.000000,20458.089844,205668
2011-12-27,21900.000000,22150.000000,20600.000000,21300.000000,19762.234375,277491
2011-12-28,21250.000000,21250.000000,20350.000000,20600.000000,20054.287109,312535
2011-12-29,20300.000000,21000.000000,20100.000000,20950.000000,20395.015625,315061
2012-01-02,20900.000000,22050.000000,20700.000000,21950.000000,21368.525391,349971
2012-01-03,22150.000000,22750.000000,21950.000000,22500.000000,21903.955078,439054
2012-01-04,22700.000000,22700.000000,22150.000000,22600.000000,22001.306641,256617
2012-01-05,22700.000000,23250.000000,22400.000000,23100.000000,22488.060547,350095
2012-01-06,23000.000000,23000.000000,22050.000000,22150.000000,21563.226563,335070
2012-01-09,21950.000000,22000.000000,21150.000000,21300.000000,20735.744141,258333
2012-01-10,21500.000000,22500.000000,21500.000000,22500.000000,21903.955078,248042
2012-01-11,22900.000000,23000.000000,22250.000000,22550.000000,21952.630859,323139
2012-01-12,22500.000000,23350.000000,22500.000000,22800.000000,22196.007813,304929
2012-01-13,23300.000000,24150.000000,23250.000000,23900.000000,23266.869141,812685
2012-01-16,23600.000000,23800.000000,23250.000000,23500.000000,22877.462891,270263
2012-01-17,23950.000000,25150.000000,23700.000000,24750.000000,24094.351563,598475
2012-01-18,24800.000000,25050.000000,24100.000000,24250.000000,23607.595703,278865
2012-01-19,24600.000000,24800.000000,23800.000000,24450.000000,23802.296875,274416
2012-01-20,24450.000000,25150.000000,24350.000000,24700.000000,24045.675781,291183
2012-01-25,25150.000000,25350.000000,24250.000000,24400.000000,23753.621094,236443
2012-01-26,24800.000000,24950.000000,24650.000000,24950.000000,24289.052734,249398
2012-01-27,25050.000000,25100.000000,24300.000000,24800.000000,24143.025391,174722
2012-01-30,24750.000000,25200.000000,24350.000000,24500.000000,23850.972656,121929
2012-01-31,24500.000000,25800.000000,24500.000000,25400.000000,24727.130859,353888
2012-02-01,25400.000000,26400.000000,25300.000000,26400.000000,25700.640625,349689
2012-02-02,26850.000000,27850.000000,26800.000000,27250.000000,26528.123047,544768
2012-02-03,27500.000000,28200.000000,27000.000000,28100.000000,27355.605469,426897
2012-02-06,28700.000000,28700.000000,27000.000000,27600.000000,26868.849609,425011
2012-02-07,27600.000000,27900.000000,27050.000000,27450.000000,26722.824219,274552
2012-02-08,27600.000000,29750.000000,27550.000000,29450.000000,28669.843750,687367
2012-02-09,29450.000000,29950.000000,28950.000000,29850.000000,29059.246094,383525
2012-02-10,29800.000000,29850.000000,28900.000000,29100.000000,28329.115234,336406
2012-02-13,29000.000000,29450.000000,28450.000000,29250.000000,28475.140625,168839
2012-02-14,29250.000000,29900.000000,29100.000000,29450.000000,28669.843750,236512
2012-02-15,29700.000000,29700.000000,28650.000000,28850.000000,28085.738281,197593
2012-02-16,28400.000000,28600.000000,27550.000000,27550.000000,26820.175781,438899
2012-02-17,28300.000000,29000.000000,28150.000000,28850.000000,28085.738281,400178
2012-02-20,29300.000000,29550.000000,28350.000000,28350.000000,27598.982422,192265
2012-02-21,28700.000000,28700.000000,27750.000000,28200.000000,27452.957031,240541
2012-02-22,28200.000000,28850.000000,28200.000000,28550.000000,27793.683594,175898
2012-02-23,28300.000000,28300.000000,27800.000000,27800.000000,27063.554688,116669
2012-02-24,28100.000000,28200.000000,26800.000000,27000.000000,26284.746094,318922
2012-02-27,26650.000000,27350.000000,26050.000000,26050.000000,25359.912109,274603
2012-02-28,26200.000000,26850.000000,25750.000000,26350.000000,25651.964844,284596
2012-02-29,26550.000000,27100.000000,26350.000000,26750.000000,26041.367188,263384
2012-03-02,27100.000000,27400.000000,26900.000000,27150.000000,26430.773438,247362
2012-03-05,27000.000000,27100.000000,26200.000000,26350.000000,25651.964844,192584
2012-03-06,26350.000000,27850.000000,26200.000000,27750.000000,27014.876953,492926
2012-03-07,27400.000000,27900.000000,26700.000000,26900.000000,26187.394531,466052
2012-03-08,27000.000000,27300.000000,26300.000000,27100.000000,26382.097656,321598
2012-03-09,27200.000000,27350.000000,26450.000000,26750.000000,26041.367188,202935
2012-03-12,26750.000000,27150.000000,26350.000000,26350.000000,25651.964844,167635
2012-03-13,26500.000000,26800.000000,26350.000000,26400.000000,25700.640625,88486
2012-03-14,27000.000000,27100.000000,26700.000000,26700.000000,25992.693359,140039
2012-03-15,26700.000000,26900.000000,26050.000000,26250.000000,25554.615234,170473
2012-03-16,26250.000000,26300.000000,25600.000000,25800.000000,25116.535156,167392
2012-03-19,25900.000000,26400.000000,25850.000000,26300.000000,25603.289063,118583
2012-03-20,26300.000000,26600.000000,25750.000000,25800.000000,25116.535156,140382
2012-03-21,25450.000000,25950.000000,25100.000000,25400.000000,24727.130859,206240
2012-03-22,25000.000000,25200.000000,23550.000000,24150.000000,23510.244141,584175
2012-03-23,24000.000000,24750.000000,23700.000000,24650.000000,23997.000000,215620
2012-03-26,24650.000000,24850.000000,23950.000000,24250.000000,23607.595703,140811
2012-03-27,24400.000000,24650.000000,23550.000000,23800.000000,23169.515625,288854
2012-03-28,23650.000000,24150.000000,23600.000000,23800.000000,23169.515625,139666
2012-03-29,23800.000000,24450.000000,23550.000000,24350.000000,23704.945313,261975
2012-03-30,24200.000000,24950.000000,24000.000000,24650.000000,23997.000000,182091
2012-04-02,24500.000000,25000.000000,24250.000000,24250.000000,23607.595703,78967
2012-04-03,24150.000000,24350.000000,23500.000000,23850.000000,23218.191406,233294
2012-04-04,23850.000000,23850.000000,22500.000000,22750.000000,22147.332031,190889
2012-04-05,22600.000000,22650.000000,21900.000000,22200.000000,21611.900391,329021
2012-04-06,22000.000000,22950.000000,21850.000000,22250.000000,21660.576172,177899
2012-04-09,22200.000000,22800.000000,21950.000000,22350.000000,21757.929688,142513
2012-04-10,22450.000000,23900.000000,22450.000000,23700.000000,23072.164063,299932
2012-04-12,23300.000000,23900.000000,23300.000000,23900.000000,23266.869141,139729
2012-04-13,24250.000000,24350.000000,23150.000000,23650.000000,23023.490234,290397
2012-04-16,23600.000000,23700.000000,23300.000000,23550.000000,22926.138672,98910
2012-04-17,23650.000000,23750.000000,22650.000000,22800.000000,22196.007813,204420
2012-04-18,23200.000000,23300.000000,22850.000000,22850.000000,22244.681641,186163
2012-04-19,23000.000000,23150.000000,22450.000000,22650.000000,22049.980469,122382
2012-04-20,22350.000000,22500.000000,21500.000000,21600.000000,21027.796875,365166
2012-04-23,21500.000000,21800.000000,21050.000000,21350.000000,20784.417969,237516
2012-04-24,20800.000000,21700.000000,20700.000000,21150.000000,20589.716797,168235
2012-04-25,21550.000000,21550.000000,20450.000000,20600.000000,20054.287109,180258
2012-04-26,20900.000000,21050.000000,19200.000000,19600.000000,19080.777344,457173
2012-04-27,19550.000000,19700.000000,18400.000000,18600.000000,18107.269531,636067
2012-04-30,19050.000000,19700.000000,18650.000000,19650.000000,19129.453125,382468
2012-05-02,19750.000000,20250.000000,19350.000000,19700.000000,19178.128906,413642
2012-05-03,19650.000000,19900.000000,19450.000000,19850.000000,19324.154297,140069
2012-05-04,19700.000000,20150.000000,19350.000000,20000.000000,19470.183594,223785
2012-05-07,19500.000000,19650.000000,19000.000000,19000.000000,18496.671875,235147
2012-05-08,19300.000000,19400.000000,19000.000000,19250.000000,18740.050781,205424
2012-05-09,18950.000000,19350.000000,18700.000000,19000.000000,18496.671875,244434
2012-05-10,18750.000000,19100.000000,18550.000000,18800.000000,18301.970703,259613
2012-05-11,18950.000000,19000.000000,17850.000000,17950.000000,17474.488281,329451
2012-05-14,18250.000000,18250.000000,17350.000000,17550.000000,17085.083984,317163
2012-05-15,17100.000000,17800.000000,16700.000000,17800.000000,17328.462891,440927
2012-05-16,17300.000000,17600.000000,16900.000000,17100.000000,16647.005859,386928
2012-05-17,17000.000000,17550.000000,16750.000000,17100.000000,16647.005859,371441
2012-05-18,16600.000000,16850.000000,15900.000000,16150.000000,15722.171875,362991
2012-05-21,16400.000000,16500.000000,15650.000000,16000.000000,15576.145508,315913
2012-05-22,16300.000000,16700.000000,15900.000000,16600.000000,16160.250977,340217
2012-05-23,16750.000000,16750.000000,16000.000000,16050.000000,15624.821289,274889
2012-05-24,16050.000000,16350.000000,15800.000000,16000.000000,15576.145508,223141
2012-05-25,16100.000000,16500.000000,16050.000000,16350.000000,15916.874023,304692
2012-05-29,16450.000000,17450.000000,16400.000000,17400.000000,16939.058594,354960
2012-05-30,17350.000000,17350.000000,16750.000000,16850.000000,16403.628906,336250
2012-05-31,16500.000000,16550.000000,16150.000000,16500.000000,16062.899414,234566
2012-06-01,16450.000000,16900.000000,16300.000000,16450.000000,16014.224609,184399
2012-06-04,15600.000000,15850.000000,15100.000000,15450.000000,15040.714844,283655
2012-06-05,15650.000000,15850.000000,15500.000000,15750.000000,15332.767578,171499
2012-06-07,16350.000000,16550.000000,16150.000000,16150.000000,15722.171875,172156
2012-06-08,16550.000000,16600.000000,16050.000000,16150.000000,15722.171875,167734
2012-06-11,16500.000000,16900.000000,16450.000000,16800.000000,16354.952148,274619
2012-06-12,16300.000000,16600.000000,16250.000000,16500.000000,16062.899414,212884
2012-06-13,16750.000000,16800.000000,16150.000000,16300.000000,15868.198242,200702
2012-06-14,16300.000000,16450.000000,16000.000000,16300.000000,15868.198242,196460
2012-06-15,16400.000000,17250.000000,16350.000000,17250.000000,16793.031250,462350
2012-06-18,17550.000000,18300.000000,17400.000000,17950.000000,17474.488281,558603
2012-06-19,17800.000000,17900.000000,17350.000000,17800.000000,17328.462891,283902
2012-06-20,18100.000000,18250.000000,17700.000000,17900.000000,17425.812500,270928
2012-06-21,17900.000000,18250.000000,17650.000000,17900.000000,17425.812500,260514
2012-06-22,17550.000000,17650.000000,17050.000000,17100.000000,16647.005859,326934
2012-06-25,17050.000000,17100.000000,16450.000000,17050.000000,16598.330078,263879
2012-06-26,16800.000000,17250.000000,16750.000000,16850.000000,16403.628906,162252
2012-06-27,17000.000000,17050.000000,16450.000000,16450.000000,16014.224609,272624
2012-06-28,16550.000000,16650.000000,16100.000000,16250.000000,15819.523438,196325
2012-06-29,16150.000000,16700.000000,16150.000000,16700.000000,16257.602539,228447
2012-07-02,17100.000000,17100.000000,16800.000000,16900.000000,16452.304688,175546
2012-07-03,16950.000000,17600.000000,16900.000000,17550.000000,17085.083984,292311
2012-07-04,17600.000000,17600.000000,17250.000000,17250.000000,16793.031250,250819
2012-07-05,17300.000000,17950.000000,17100.000000,17300.000000,16841.707031,435965
2012-07-06,17550.000000,17550.000000,16650.000000,16800.000000,16354.952148,400441
2012-07-09,16550.000000,16900.000000,16550.000000,16800.000000,16354.952148,138432
2012-07-10,16900.000000,16900.000000,16300.000000,16350.000000,15916.874023,174297
2012-07-11,16200.000000,16450.000000,16050.000000,16300.000000,15868.198242,249896
2012-07-12,16350.000000,16400.000000,15500.000000,15550.000000,15138.066406,304658
2012-07-13,15550.000000,15650.000000,14600.000000,15400.000000,14992.040039,287965
2012-07-16,15600.000000,15600.000000,15200.000000,15350.000000,14943.364258,132197
2012-07-17,15300.000000,15800.000000,14900.000000,15500.000000,15089.391602,229967
2012-07-18,15450.000000,15900.000000,15300.000000,15300.000000,14894.689453,174901
2012-07-19,15550.000000,15850.000000,15500.000000,15600.000000,15186.742188,166154
2012-07-20,15700.000000,15800.000000,15350.000000,15450.000000,15040.714844,113372
2012-07-23,15100.000000,15100.000000,14550.000000,14550.000000,14164.557617,285034
2012-07-24,14250.000000,14500.000000,13400.000000,13850.000000,13483.100586,580765
2012-07-25,13450.000000,13600.000000,13150.000000,13200.000000,12850.320313,427642
2012-07-26,13250.000000,13650.000000,13000.000000,13650.000000,13288.399414,341572
2012-07-27,13950.000000,14200.000000,13800.000000,14050.000000,13677.802734,261810
2012-07-30,14300.000000,14300.000000,13600.000000,13700.000000,13337.074219,191581
2012-07-31,13650.000000,14450.000000,13650.000000,14300.000000,13921.180664,281439
2012-08-01,14200.000000,14700.000000,14100.000000,14300.000000,13921.180664,216768
2012-08-02,14250.000000,14550.000000,14000.000000,14250.000000,13872.503906,133883
2012-08-03,14050.000000,14150.000000,13900.000000,14050.000000,13677.802734,100534
2012-08-06,14400.000000,14750.000000,14300.000000,14700.000000,14310.583984,248097
2012-08-07,14700.000000,14900.000000,14600.000000,14900.000000,14505.285156,169971
2012-08-08,14950.000000,15150.000000,14900.000000,15000.000000,14602.635742,238328
2012-08-09,15000.000000,15650.000000,15000.000000,15400.000000,14992.040039,360560
2012-08-10,15450.000000,15800.000000,15300.000000,15600.000000,15186.742188,220378
2012-08-13,15700.000000,15700.000000,15200.000000,15200.000000,14797.337891,168524
2012-08-14,15300.000000,15500.000000,15200.000000,15350.000000,14943.364258,188888
2012-08-16,15250.000000,15650.000000,15250.000000,15400.000000,14992.040039,157938
2012-08-17,15500.000000,16200.000000,15500.000000,16150.000000,15722.171875,603391
2012-08-20,16250.000000,16500.000000,15950.000000,16200.000000,15770.846680,346297
2012-08-21,16150.000000,16350.000000,15700.000000,15700.000000,15284.092773,351601
2012-08-22,15700.000000,15950.000000,15350.000000,15350.000000,14943.364258,301214
2012-08-23,15300.000000,15450.000000,15000.000000,15100.000000,14699.987305,383777
2012-08-24,14850.000000,15000.000000,14800.000000,14900.000000,14505.285156,149877
2012-08-27,15100.000000,15350.000000,15100.000000,15150.000000,14748.663086,206094
2012-08-28,15200.000000,15500.000000,15200.000000,15300.000000,14894.689453,185067
2012-08-29,15250.000000,15350.000000,15050.000000,15250.000000,14846.013672,188454
2012-08-30,15300.000000,15350.000000,14700.000000,14750.000000,14359.259766,257165
2012-08-31,14550.000000,15000.000000,14500.000000,14700.000000,14310.583984,127891
2012-09-03,14850.000000,14900.000000,14650.000000,14750.000000,14359.259766,143283
2012-09-04,14750.000000,14950.000000,14700.000000,14800.000000,14407.934570,105337
2012-09-05,14700.000000,14750.000000,14100.000000,14100.000000,13726.478516,263235
2012-09-06,14300.000000,14350.000000,14050.000000,14100.000000,13726.478516,132268
2012-09-07,14450.000000,14950.000000,14350.000000,14950.000000,14553.960938,254793
2012-09-10,15100.000000,15100.000000,14600.000000,14650.000000,14261.908203,161018
2012-09-11,14600.000000,14950.000000,14500.000000,14750.000000,14359.259766,132635
2012-09-12,14950.000000,15300.000000,14850.000000,15300.000000,14894.689453,284051
2012-09-13,15450.000000,15600.000000,15150.000000,15450.000000,15040.714844,296240
2012-09-14,15850.000000,16200.000000,15700.000000,16100.000000,15673.496094,525141
2012-09-17,16200.000000,17000.000000,15950.000000,16800.000000,16354.952148,765120
2012-09-18,16700.000000,17300.000000,16600.000000,17300.000000,16841.707031,565297
2012-09-19,17350.000000,17800.000000,17200.000000,17600.000000,17133.759766,529668
2012-09-20,17400.000000,17650.000000,17050.000000,17050.000000,16598.330078,351763
2012-09-21,16950.000000,17400.000000,16950.000000,17300.000000,16841.707031,297627
2012-09-24,17700.000000,18250.000000,17500.000000,18150.000000,17669.189453,530047
2012-09-25,18050.000000,18500.000000,17600.000000,17650.000000,17182.435547,459132
2012-09-26,17500.000000,17500.000000,17000.000000,17300.000000,16841.707031,330718
2012-09-27,17050.000000,17250.000000,16250.000000,17050.000000,16598.330078,446351
2012-09-28,17400.000000,17400.000000,16700.000000,16900.000000,16452.304688,208573
2012-10-02,16850.000000,17300.000000,16700.000000,16700.000000,16257.602539,198445
2012-10-04,16700.000000,17250.000000,16700.000000,17200.000000,16744.357422,387449
2012-10-05,17250.000000,17750.000000,17250.000000,17400.000000,16939.058594,337410
2012-10-08,17500.000000,17650.000000,17250.000000,17300.000000,16841.707031,225037
2012-10-09,17200.000000,17700.000000,16850.000000,16900.000000,16452.304688,286888
2012-10-10,16900.000000,17450.000000,16500.000000,17150.000000,16695.681641,272003
2012-10-11,16950.000000,17250.000000,16600.000000,16600.000000,16160.250977,208247
2012-10-12,16650.000000,16850.000000,15650.000000,16100.000000,15673.496094,587542
2012-10-15,15950.000000,16100.000000,15400.000000,15500.000000,15089.391602,386846
2012-10-16,15800.000000,15850.000000,14900.000000,15100.000000,14699.987305,401255
2012-10-17,15250.000000,15600.000000,15200.000000,15450.000000,15040.714844,277114
2012-10-18,15500.000000,15550.000000,14800.000000,14900.000000,14505.285156,344519
2012-10-19,14900.000000,14900.000000,14600.000000,14900.000000,14505.285156,287608
2012-10-22,14500.000000,14950.000000,14400.000000,14650.000000,14261.908203,231733
2012-10-23,14550.000000,14750.000000,14300.000000,14300.000000,13921.180664,230033
2012-10-24,13950.000000,14050.000000,13650.000000,13950.000000,13580.452148,396306
2012-10-25,13950.000000,14000.000000,13200.000000,13600.000000,13239.723633,455345
2012-10-26,13550.000000,13750.000000,12950.000000,13050.000000,12704.292969,430176
2012-10-29,13050.000000,13500.000000,12800.000000,13200.000000,12850.320313,278832
2012-10-30,13100.000000,13650.000000,13000.000000,13050.000000,12704.292969,297489
2012-10-31,13200.000000,13400.000000,12850.000000,12900.000000,12558.267578,373862
2012-11-01,12850.000000,13200.000000,12500.000000,12650.000000,12314.889648,470552
2012-11-02,13000.000000,13750.000000,13000.000000,13250.000000,12898.996094,788048
2012-11-05,13250.000000,13550.000000,13050.000000,13500.000000,13142.373047,352649
2012-11-06,13500.000000,13750.000000,13350.000000,13650.000000,13288.399414,283666
2012-11-07,13750.000000,13750.000000,13350.000000,13500.000000,13142.373047,244564
2012-11-08,13100.000000,13250.000000,13050.000000,13250.000000,12898.996094,257564
2012-11-09,13000.000000,13700.000000,12950.000000,13650.000000,13288.399414,262518
2012-11-12,13650.000000,13700.000000,13150.000000,13200.000000,12850.320313,201320
2012-11-13,13200.000000,13250.000000,12500.000000,12600.000000,12266.214844,332072
2012-11-14,12500.000000,12600.000000,11850.000000,11900.000000,11584.757813,483536
2012-11-15,11250.000000,11550.000000,10800.000000,10900.000000,10611.249023,877269
2012-11-16,10850.000000,11150.000000,10800.000000,11100.000000,10805.950195,361605
2012-11-19,11200.000000,11550.000000,11150.000000,11500.000000,11195.354492,280799
2012-11-20,11800.000000,11850.000000,11100.000000,11200.000000,10903.301758,299095
2012-11-21,11100.000000,11300.000000,10600.000000,10600.000000,10319.196289,301117
2012-11-22,10700.000000,10900.000000,10300.000000,10500.000000,10221.845703,318323
2012-11-23,10550.000000,10750.000000,10350.000000,10700.000000,10416.546875,258846
2012-11-26,10700.000000,10800.000000,10550.000000,10550.000000,10270.520508,157837
2012-11-27,10600.000000,11100.000000,10550.000000,11100.000000,10805.950195,395247
2012-11-28,11000.000000,11000.000000,10650.000000,10700.000000,10416.546875,242650
2012-11-29,10900.000000,11300.000000,10850.000000,11100.000000,10805.950195,374450
2012-11-30,11150.000000,11200.000000,10900.000000,11150.000000,10854.626953,208129
2012-12-03,11150.000000,11150.000000,10800.000000,10800.000000,10513.898438,242895
2012-12-04,10800.000000,10800.000000,10600.000000,10600.000000,10319.196289,233895
2012-12-05,10600.000000,10850.000000,10600.000000,10850.000000,10562.574219,211814
2012-12-06,10900.000000,11700.000000,10750.000000,11200.000000,10903.301758,803026
2012-12-07,11300.000000,11550.000000,11150.000000,11200.000000,10903.301758,337137
2012-12-10,11300.000000,12150.000000,11200.000000,11750.000000,11438.731445,751109
2012-12-11,11900.000000,12600.000000,11850.000000,12500.000000,12168.863281,971828
2012-12-12,12400.000000,12650.000000,12000.000000,12250.000000,11925.486328,632165
2012-12-13,12150.000000,12300.000000,11600.000000,11900.000000,11584.757813,860375
2012-12-14,11750.000000,12350.000000,11650.000000,12350.000000,12022.837891,627820
2012-12-17,12350.000000,12450.000000,12000.000000,12000.000000,11682.109375,321141
2012-12-18,12200.000000,12950.000000,12150.000000,12950.000000,12606.942383,979786
2012-12-20,13000.000000,13000.000000,12500.000000,12600.000000,12266.214844,645327
2012-12-21,12900.000000,13000.000000,12200.000000,12250.000000,11925.486328,769497
2012-12-24,12200.000000,12400.000000,12100.000000,12400.000000,12071.512695,214561
2012-12-26,12500.000000,12850.000000,12500.000000,12600.000000,12266.214844,432377
2012-12-27,12500.000000,12600.000000,12350.000000,12400.000000,12315.875000,224574
2012-12-28,12300.000000,12700.000000,12250.000000,12500.000000,12415.196289,257962
2013-01-02,12700.000000,13250.000000,12450.000000,13000.000000,12911.804688,901906
2013-01-03,13050.000000,13200.000000,12700.000000,12900.000000,12812.483398,635719
2013-01-04,13000.000000,13000.000000,12400.000000,12550.000000,12464.857422,531339
2013-01-07,12600.000000,12600.000000,12250.000000,12450.000000,12365.536133,315472
2013-01-08,12350.000000,12550.000000,12100.000000,12100.000000,12017.910156,361433
2013-01-09,12100.000000,12300.000000,12000.000000,12050.000000,11968.250000,248546
2013-01-10,12100.000000,12750.000000,12000.000000,12650.000000,12564.178711,662700
2013-01-11,12700.000000,12700.000000,12250.000000,12400.000000,12315.875000,401274
2013-01-14,12200.000000,12250.000000,11900.000000,11950.000000,11868.927734,430667
2013-01-15,11950.000000,12250.000000,11900.000000,11950.000000,11868.927734,248906
2013-01-16,12150.000000,12150.000000,11550.000000,11550.000000,11471.641602,296314
2013-01-17,11550.000000,11750.000000,11500.000000,11700.000000,11620.624023,186751
2013-01-18,11800.000000,11900.000000,11600.000000,11650.000000,11570.962891,197210
2013-01-21,11650.000000,11700.000000,11400.000000,11450.000000,11372.320313,215021
2013-01-22,11500.000000,11600.000000,11400.000000,11500.000000,11421.981445,198063
2013-01-23,11500.000000,11750.000000,11500.000000,11550.000000,11471.641602,189005
2013-01-24,11600.000000,11950.000000,11500.000000,11550.000000,11471.641602,255139
2013-01-25,11750.000000,11850.000000,11450.000000,11600.000000,11521.302734,193426
2013-01-28,11600.000000,11750.000000,11550.000000,11550.000000,11471.641602,154198
2013-01-29,11550.000000,11750.000000,11500.000000,11550.000000,11471.641602,206834
2013-01-30,11650.000000,11650.000000,11200.000000,11300.000000,11223.337891,287534
2013-01-31,11200.000000,11400.000000,10800.000000,10950.000000,10875.711914,410979
2013-02-01,11000.000000,11400.000000,10850.000000,11350.000000,11272.999023,370967
2013-02-04,11500.000000,11500.000000,11050.000000,11050.000000,10975.034180,262373
2013-02-05,10900.000000,11050.000000,10850.000000,10900.000000,10826.051758,180898
2013-02-06,11100.000000,11300.000000,10950.000000,10950.000000,10875.711914,217827
2013-02-07,11150.000000,11300.000000,11000.000000,11200.000000,11124.016602,195217
2013-02-08,11100.000000,11150.000000,10950.000000,11000.000000,10925.373047,219040
2013-02-12,11000.000000,11250.000000,10950.000000,11200.000000,11124.016602,239632
2013-02-13,11350.000000,12400.000000,11300.000000,12100.000000,12017.910156,1262532
2013-02-14,12250.000000,12350.000000,12000.000000,12250.000000,12166.892578,607842
2013-02-15,12200.000000,12550.000000,12150.000000,12500.000000,12415.196289,461018
2013-02-18,12500.000000,12550.000000,12250.000000,12450.000000,12365.536133,284968
2013-02-19,12350.000000,12450.000000,12150.000000,12250.000000,12166.892578,367235
2013-02-20,12350.000000,12850.000000,12300.000000,12800.000000,12713.161133,879022
2013-02-21,12600.000000,12650.000000,12200.000000,12250.000000,12166.892578,658708
2013-02-22,12050.000000,12400.000000,11950.000000,12400.000000,12315.875000,347555
2013-02-25,12550.000000,12600.000000,12350.000000,12500.000000,12415.196289,351700
2013-02-26,12250.000000,12300.000000,11900.000000,12000.000000,11918.588867,467773
2013-02-27,12050.000000,12100.000000,11350.000000,11450.000000,11372.320313,760617
2013-02-28,11550.000000,11700.000000,11400.000000,11550.000000,11471.641602,342567
2013-03-04,11600.000000,11650.000000,11200.000000,11200.000000,11124.016602,323619
2013-03-05,11350.000000,11600.000000,11300.000000,11550.000000,11471.641602,255133
2013-03-06,11700.000000,11900.000000,11450.000000,11500.000000,11421.981445,303704
2013-03-07,11500.000000,12000.000000,11300.000000,12000.000000,11918.588867,639673
2013-03-08,12050.000000,12350.000000,11800.000000,12200.000000,12117.232422,727049
2013-03-11,12250.000000,12250.000000,11700.000000,11750.000000,11670.285156,538316
2013-03-12,11750.000000,12000.000000,11500.000000,11550.000000,11471.641602,495867
2013-03-13,11650.000000,11650.000000,11200.000000,11300.000000,11223.337891,663881
2013-03-14,11350.000000,11600.000000,11300.000000,11550.000000,11471.641602,386324
2013-03-15,11700.000000,11800.000000,11300.000000,11350.000000,11272.999023,602165
2013-03-18,11300.000000,11450.000000,10950.000000,10950.000000,10875.711914,574206
2013-03-19,11000.000000,11300.000000,11000.000000,11300.000000,11223.337891,239535
2013-03-20,11250.000000,11300.000000,11050.000000,11100.000000,11024.694336,273805
2013-03-21,11300.000000,11550.000000,11250.000000,11300.000000,11223.337891,482723
2013-03-22,11250.000000,11350.000000,11100.000000,11200.000000,11124.016602,277709
2013-03-25,11400.000000,11400.000000,11250.000000,11350.000000,11272.999023,239602
2013-03-26,11300.000000,11550.000000,11250.000000,11500.000000,11421.981445,304597
2013-03-27,11700.000000,11750.000000,11450.000000,11500.000000,11421.981445,467397
2013-03-28,11550.000000,11550.000000,11300.000000,11350.000000,11272.999023,177059
2013-03-29,11450.000000,11600.000000,11300.000000,11300.000000,11223.337891,227611
2013-04-01,11350.000000,11400.000000,11200.000000,11250.000000,11173.676758,203897
2013-04-02,11250.000000,11400.000000,11200.000000,11400.000000,11322.659180,325240
2013-04-03,11450.000000,11600.000000,11250.000000,11300.000000,11223.337891,284359
2013-04-04,11200.000000,11250.000000,10600.000000,10900.000000,10826.051758,545828
2013-04-05,10850.000000,11000.000000,10200.000000,10350.000000,10279.783203,500028
2013-04-08,10300.000000,10600.000000,10150.000000,10200.000000,10130.800781,310176
2013-04-09,10100.000000,10550.000000,10050.000000,10200.000000,10130.800781,343073
2013-04-10,10300.000000,10450.000000,10250.000000,10350.000000,10279.783203,196955
2013-04-11,10500.000000,10500.000000,10200.000000,10250.000000,10180.460938,315088
2013-04-12,10400.000000,10500.000000,10100.000000,10150.000000,10081.139648,336903
2013-04-15,10150.000000,10300.000000,10100.000000,10250.000000,10180.460938,162551
2013-04-16,10050.000000,10200.000000,10000.000000,10050.000000,9981.818359,306389
2013-04-17,10100.000000,10200.000000,9330.000000,9370.000000,9306.431641,830109
2013-04-18,9200.000000,9770.000000,9160.000000,9720.000000,9654.056641,534829
2013-04-19,9600.000000,9780.000000,9460.000000,9480.000000,9415.685547,269494
2013-04-22,9450.000000,9660.000000,9430.000000,9580.000000,9515.006836,199861
2013-04-23,9570.000000,9860.000000,9550.000000,9860.000000,9793.107422,254878
2013-04-24,10000.000000,10200.000000,9970.000000,10200.000000,10130.800781,295239
2013-04-25,10200.000000,10350.000000,10100.000000,10250.000000,10180.460938,267680
2013-04-26,10300.000000,10300.000000,10050.000000,10100.000000,10031.478516,217223
2013-04-29,10050.000000,10100.000000,9830.000000,9940.000000,9872.564453,244524
2013-04-30,10000.000000,10300.000000,9980.000000,10200.000000,10130.800781,329504
2013-05-02,10200.000000,10200.000000,9860.000000,9890.000000,9822.903320,296900
2013-05-03,10000.000000,10050.000000,9840.000000,9870.000000,9803.039063,189362
2013-05-06,10000.000000,10550.000000,10000.000000,10300.000000,10230.122070,586069
2013-05-07,10350.000000,10400.000000,10150.000000,10250.000000,10180.460938,221955
2013-05-08,10350.000000,10400.000000,10050.000000,10100.000000,10031.478516,265151
2013-05-09,10200.000000,10600.000000,10150.000000,10450.000000,10379.104492,586966
2013-05-10,10500.000000,10650.000000,10150.000000,10150.000000,10081.139648,361182
2013-05-13,10200.000000,10250.000000,10000.000000,10050.000000,9981.818359,209695
2013-05-14,10150.000000,10200.000000,10000.000000,10150.000000,10081.139648,265891
2013-05-15,10200.000000,10200.000000,9960.000000,10000.000000,9932.157227,325277
2013-05-16,10000.000000,10150.000000,9980.000000,9980.000000,9912.292969,351871
2013-05-20,10050.000000,10100.000000,9840.000000,9890.000000,9822.903320,398430
2013-05-21,9940.000000,10050.000000,9650.000000,9680.000000,9614.328125,528122
